documento,numero,fecha,grupo1,tipo,pedido,numpedido
18004868,171.64,12/07/18,ANTONIO LIMONES,Factura,Pedido,20494
18004869,18.27,12/07/18,ANTONIO LIMONES,Factura,Pedido,17805
18007348,687.87,11/10/18,ANTONIO LIMONES,Factura,Pedido,20566
18007349,241.89,11/10/18,ANTONIO LIMONES,Factura,Pedido,20445
18007350,22.33,11/10/18,ANTONIO LIMONES,Factura,Pedido,18023
18007351,340.76,11/10/18,ANTONIO LIMONES,Factura,Pedido,20544
18007352,175.70,11/10/18,ANTONIO LIMONES,Factura,Pedido,17981
18007353,200.97,11/10/18,ANTONIO LIMONES,Factura,Pedido,19667
18007354,538.07,11/10/18,ANTONIO LIMONES,Factura,Pedido,19275
18007355,21.16,11/10/18,ANTONIO LIMONES,Factura,Pedido,20392
18007356,530.15,11/10/18,ANTONIO LIMONES,Factura,Pedido,20477
18007357,25.13,11/10/18,ANTONIO LIMONES,Factura,Pedido,20461
18007358,194.42,11/10/18,ANTONIO LIMONES,Factura,Pedido,20514
18007359,674.70,11/10/18,ANTONIO LIMONES,Factura,Pedido,20172
18007360,80.71,11/10/18,ANTONIO LIMONES,Factura,Pedido,20363
18007361,88.49,11/10/18,ANTONIO LIMONES,Factura,Pedido,18294
18007362,69.10,11/10/18,ANTONIO LIMONES,Factura,Pedido,20457
18007363,391.50,11/10/18,ANTONIO LIMONES,Factura,Pedido,20494
18007364,217.53,11/10/18,ANTONIO LIMONES,Factura,Pedido,17805
18007365,45.97,11/10/18,ANTONIO LIMONES,Factura,Pedido,20429
18007366,49.84,11/10/18,ANTONIO LIMONES,Factura,Pedido,20482
18007367,70.86,11/10/18,ANTONIO LIMONES,Factura,Pedido,19933
18007368,2626.22,11/10/18,ANTONIO LIMONES,Factura,Pedido,18954
18007369,1150.37,11/10/18,ANTONIO LIMONES,Factura,Pedido,19749
18003692,241.48,31/05/18,ANTONIO LIMONES,Factura,Pedido,17018
18003691,280.18,31/05/18,ANTONIO LIMONES,Factura,Pedido,20532
18003690,71.36,31/05/18,ANTONIO LIMONES,Factura,Pedido,20376
18003689,253.49,31/05/18,ANTONIO LIMONES,Factura,Pedido,17532
18003688,33.69,31/05/18,ANTONIO LIMONES,Factura,Pedido,17159
18003687,43.74,31/05/18,ANTONIO LIMONES,Factura,Pedido,18296
18003686,43.60,31/05/18,ANTONIO LIMONES,Factura,Pedido,20623
18007333,1149.63,05/10/18,ANTONIO LIMONES,Factura,Pedido,20088
18003685,150.00,31/05/18,ANTONIO LIMONES,Factura,Pedido,20486
18003684,336.90,31/05/18,ANTONIO LIMONES,Factura,Pedido,19698
18003683,31.07,31/05/18,ANTONIO LIMONES,Factura,Pedido,20426
18003682,650.89,31/05/18,ANTONIO LIMONES,Factura,Pedido,20577
18003681,542.33,31/05/18,ANTONIO LIMONES,Factura,Pedido,20501
18003680,368.60,31/05/18,ANTONIO LIMONES,Factura,Pedido,18307
18007340,170.97,11/10/18,ANTONIO LIMONES,Factura,Pedido,18296
18003679,16.50,31/05/18,ANTONIO LIMONES,Factura,Pedido,20506
18007342,28.68,11/10/18,ANTONIO LIMONES,Factura,Pedido,17136
18007343,70.20,11/10/18,ANTONIO LIMONES,Factura,Pedido,18296
18007344,193.26,11/10/18,ANTONIO LIMONES,Factura,Pedido,18296
18007345,449.83,11/10/18,ANTONIO LIMONES,Factura,Pedido,20364
18007346,2056.57,11/10/18,ANTONIO LIMONES,Factura,Pedido,20464
18007347,1383.09,11/10/18,ANTONIO LIMONES,Factura,Pedido,20446
18007179,1735.13,04/10/18,ANTONIO LIMONES,Factura,Pedido,20701
18007180,589.64,04/10/18,ANTONIO LIMONES,Factura,Pedido,20502
18007181,534.52,04/10/18,ANTONIO LIMONES,Factura,Pedido,20134
18007182,2246.47,04/10/18,ANTONIO LIMONES,Factura,Pedido,20342
18007183,60.78,04/10/18,ANTONIO LIMONES,Factura,Pedido,20522
18007184,412.09,04/10/18,ANTONIO LIMONES,Factura,Pedido,18761
18007185,70.39,04/10/18,ANTONIO LIMONES,Factura,Pedido,20489
18007186,309.74,04/10/18,ANTONIO LIMONES,Factura,Pedido,20489
18007187,1496.28,04/10/18,ANTONIO LIMONES,Factura,Pedido,20489
18007188,64.32,04/10/18,ANTONIO LIMONES,Factura,Pedido,20489
18007189,109.80,04/10/18,ANTONIO LIMONES,Factura,Pedido,20117
18004042,121.95,14/06/18,ANTONIO LIMONES,Factura,Pedido,20562
18004041,530.96,14/06/18,ANTONIO LIMONES,Factura,Pedido,20466
18004040,179.95,14/06/18,ANTONIO LIMONES,Factura,Pedido,20368
18004039,55.30,14/06/18,ANTONIO LIMONES,Factura,Pedido,20172
18004038,22.03,14/06/18,ANTONIO LIMONES,Factura,Pedido,20472
18004037,85.40,14/06/18,ANTONIO LIMONES,Factura,Pedido,20492
18004036,1560.31,14/06/18,ANTONIO LIMONES,Factura,Pedido,19275
18004035,1526.70,14/06/18,ANTONIO LIMONES,Factura,Pedido,18663
18004034,13.20,14/06/18,ANTONIO LIMONES,Factura,Pedido,17981
18004033,185.77,14/06/18,ANTONIO LIMONES,Factura,Pedido,20544
18007157,366.44,04/10/18,ANTONIO LIMONES,Factura,Pedido,20555
18007158,179.67,04/10/18,ANTONIO LIMONES,Factura,Pedido,19519
18007159,146.25,04/10/18,ANTONIO LIMONES,Factura,Pedido,17969
18007160,26.80,04/10/18,ANTONIO LIMONES,Factura,Pedido,18990
18007161,42.80,04/10/18,ANTONIO LIMONES,Factura,Pedido,20441
18007162,1083.03,04/10/18,ANTONIO LIMONES,Factura,Pedido,20509
18007163,365.96,04/10/18,ANTONIO LIMONES,Factura,Pedido,20460
18007164,31.33,04/10/18,ANTONIO LIMONES,Factura,Pedido,19390
18007165,224.30,04/10/18,ANTONIO LIMONES,Factura,Pedido,17693
18007166,134.21,04/10/18,ANTONIO LIMONES,Factura,Pedido,20370
18007167,183.99,04/10/18,ANTONIO LIMONES,Factura,Pedido,17916
18007168,138.35,04/10/18,ANTONIO LIMONES,Factura,Pedido,18818
18007169,343.66,04/10/18,ANTONIO LIMONES,Factura,Pedido,20501
18007170,312.66,04/10/18,ANTONIO LIMONES,Factura,Pedido,20717
18007171,60.54,04/10/18,ANTONIO LIMONES,Factura,Pedido,20700
18007172,278.97,04/10/18,ANTONIO LIMONES,Factura,Pedido,17824
18007173,112.60,04/10/18,ANTONIO LIMONES,Factura,Pedido,20564
18007174,221.87,04/10/18,ANTONIO LIMONES,Factura,Pedido,17372
18007175,118.92,04/10/18,ANTONIO LIMONES,Factura,Pedido,17018
18007176,43.07,04/10/18,ANTONIO LIMONES,Factura,Pedido,18725
18007177,2128.30,04/10/18,ANTONIO LIMONES,Factura,Pedido,20520
18007178,190.40,04/10/18,ANTONIO LIMONES,Factura,Pedido,20088
18003883,166.34,07/06/18,ANTONIO LIMONES,Factura,Pedido,17916
18003882,53.48,07/06/18,ANTONIO LIMONES,Factura,Pedido,20370
18003881,51.48,07/06/18,ANTONIO LIMONES,Factura,Pedido,17693
18003880,114.00,07/06/18,ANTONIO LIMONES,Factura,Pedido,20460
18003879,476.08,07/06/18,ANTONIO LIMONES,Factura,Pedido,19148
18003878,1033.74,07/06/18,ANTONIO LIMONES,Factura,Pedido,20509
18003877,56.57,07/06/18,ANTONIO LIMONES,Factura,Pedido,17251
18003876,117.78,07/06/18,ANTONIO LIMONES,Factura,Pedido,20389
18003875,439.83,07/06/18,ANTONIO LIMONES,Factura,Pedido,19152
18003874,738.26,07/06/18,ANTONIO LIMONES,Factura,Pedido,20523
18003873,87.87,07/06/18,ANTONIO LIMONES,Factura,Pedido,19318
18003872,204.93,07/06/18,ANTONIO LIMONES,Factura,Pedido,20484
18003871,750.79,07/06/18,ANTONIO LIMONES,Factura,Pedido,20555
18003870,50.41,07/06/18,ANTONIO LIMONES,Factura,Pedido,19842
18003869,84.36,07/06/18,ANTONIO LIMONES,Factura,Pedido,20631
18003868,91.01,07/06/18,ANTONIO LIMONES,Factura,Pedido,19933
18003867,114.34,07/06/18,ANTONIO LIMONES,Factura,Pedido,17805
18003866,115.13,07/06/18,ANTONIO LIMONES,Factura,Pedido,20494
18003865,238.36,07/06/18,ANTONIO LIMONES,Factura,Pedido,18294
18003864,56.62,07/06/18,ANTONIO LIMONES,Factura,Pedido,20562
18003863,113.48,07/06/18,ANTONIO LIMONES,Factura,Pedido,20172
18003862,1109.16,07/06/18,ANTONIO LIMONES,Factura,Pedido,20472
18004032,245.91,14/06/18,ANTONIO LIMONES,Factura,Pedido,20566
18004031,627.51,14/06/18,ANTONIO LIMONES,Factura,Pedido,20446
18004030,34.62,14/06/18,ANTONIO LIMONES,Factura,Pedido,20364
18003996,455.41,07/06/18,ANTONIO LIMONES,Factura,Pedido,19334
18004854,1126.69,12/07/18,ANTONIO LIMONES,Factura,Pedido,20464
18004855,343.88,12/07/18,ANTONIO LIMONES,Factura,Pedido,20446
18003899,9.83,07/06/18,ANTONIO LIMONES,Factura,Pedido,20117
18003898,817.72,07/06/18,ANTONIO LIMONES,Factura,Pedido,20342
18003897,1325.69,07/06/18,ANTONIO LIMONES,Factura,Pedido,20134
18003896,95.86,07/06/18,ANTONIO LIMONES,Factura,Pedido,20418
18003895,473.18,07/06/18,ANTONIO LIMONES,Factura,Pedido,20132
18003894,20.69,07/06/18,ANTONIO LIMONES,Factura,Pedido,20564
18003893,29.30,07/06/18,ANTONIO LIMONES,Factura,Pedido,17532
18003892,12.46,07/06/18,ANTONIO LIMONES,Factura,Pedido,17159
18003891,66.00,07/06/18,ANTONIO LIMONES,Factura,Pedido,18296
18003890,791.18,07/06/18,ANTONIO LIMONES,Factura,Pedido,20426
18003889,92.76,07/06/18,ANTONIO LIMONES,Factura,Pedido,20573
18003888,124.78,07/06/18,ANTONIO LIMONES,Factura,Pedido,20628
18003887,482.33,07/06/18,ANTONIO LIMONES,Factura,Pedido,20501
18003886,9.83,07/06/18,ANTONIO LIMONES,Factura,Pedido,20369
18003885,280.81,07/06/18,ANTONIO LIMONES,Factura,Pedido,18307
18003884,989.27,07/06/18,ANTONIO LIMONES,Factura,Pedido,20506
18003494,349.55,24/05/18,ANTONIO LIMONES,Factura,Pedido,20610
18003493,10.22,24/05/18,ANTONIO LIMONES,Factura,Pedido,17018
18003492,308.94,24/05/18,ANTONIO LIMONES,Factura,Pedido,17372
18003491,95.81,24/05/18,ANTONIO LIMONES,Factura,Pedido,20376
18003490,195.85,24/05/18,ANTONIO LIMONES,Factura,Pedido,20564
18003489,132.16,24/05/18,ANTONIO LIMONES,Factura,Pedido,18296
18003488,2525.80,24/05/18,ANTONIO LIMONES,Factura,Pedido,20486
18003487,33.76,24/05/18,ANTONIO LIMONES,Factura,Pedido,20366
18003486,129.40,24/05/18,ANTONIO LIMONES,Factura,Pedido,19698
18003485,150.12,24/05/18,ANTONIO LIMONES,Factura,Pedido,17824
18003484,113.10,24/05/18,ANTONIO LIMONES,Factura,Pedido,20426
18003483,32.98,24/05/18,ANTONIO LIMONES,Factura,Pedido,18208
18003482,52.50,24/05/18,ANTONIO LIMONES,Factura,Pedido,20369
18003481,503.30,24/05/18,ANTONIO LIMONES,Factura,Pedido,18307
18003480,69.15,24/05/18,ANTONIO LIMONES,Factura,Pedido,17495
18003479,12.83,24/05/18,ANTONIO LIMONES,Factura,Pedido,18818
18003478,169.73,24/05/18,ANTONIO LIMONES,Factura,Pedido,17916
18003477,224.61,24/05/18,ANTONIO LIMONES,Factura,Pedido,20460
18003476,26.24,24/05/18,ANTONIO LIMONES,Factura,Pedido,20396
18003475,1139.74,24/05/18,ANTONIO LIMONES,Factura,Pedido,19148
18003474,36.30,24/05/18,ANTONIO LIMONES,Factura,Pedido,20509
18004894,29.05,12/07/18,ANTONIO LIMONES,Factura,Pedido,20376
18004895,159.77,12/07/18,ANTONIO LIMONES,Factura,Pedido,20532
18004896,33.46,12/07/18,ANTONIO LIMONES,Factura,Pedido,17372
18004897,808.30,12/07/18,ANTONIO LIMONES,Factura,Pedido,20520
18004898,291.24,12/07/18,ANTONIO LIMONES,Factura,Pedido,20088
18004899,1184.58,12/07/18,ANTONIO LIMONES,Factura,Pedido,20134
18004900,2367.34,12/07/18,ANTONIO LIMONES,Factura,Pedido,20342
18004901,191.00,12/07/18,ANTONIO LIMONES,Factura,Pedido,20522
18004902,1403.31,12/07/18,ANTONIO LIMONES,Factura,Pedido,18761
18004903,1939.29,12/07/18,ANTONIO LIMONES,Factura,Pedido,20489
18004904,818.14,12/07/18,ANTONIO LIMONES,Factura,Pedido,20489
18004905,170.78,12/07/18,ANTONIO LIMONES,Factura,Pedido,20117
18003504,234.85,24/05/18,ANTONIO LIMONES,Factura,Pedido,20117
18003503,284.40,24/05/18,ANTONIO LIMONES,Factura,Pedido,20489
18003502,41.35,24/05/18,ANTONIO LIMONES,Factura,Pedido,20489
18003501,77.93,24/05/18,ANTONIO LIMONES,Factura,Pedido,20522
18003500,1928.02,24/05/18,ANTONIO LIMONES,Factura,Pedido,20342
18003499,1840.79,24/05/18,ANTONIO LIMONES,Factura,Pedido,20134
18003498,54.12,24/05/18,ANTONIO LIMONES,Factura,Pedido,20418
18003497,307.52,24/05/18,ANTONIO LIMONES,Factura,Pedido,20088
18003496,759.21,24/05/18,ANTONIO LIMONES,Factura,Pedido,20520
18003495,183.19,24/05/18,ANTONIO LIMONES,Factura,Pedido,18725
18003451,459.65,24/05/18,ANTONIO LIMONES,Factura,Pedido,19275
18003450,110.08,24/05/18,ANTONIO LIMONES,Factura,Pedido,17981
18003449,22.12,24/05/18,ANTONIO LIMONES,Factura,Pedido,20544
18003448,3004.15,24/05/18,ANTONIO LIMONES,Factura,Pedido,20399
18003447,4.20,24/05/18,ANTONIO LIMONES,Factura,Pedido,20445
18003446,1017.59,24/05/18,ANTONIO LIMONES,Factura,Pedido,20446
18003445,275.90,24/05/18,ANTONIO LIMONES,Factura,Pedido,20464
18003444,65.00,24/05/18,ANTONIO LIMONES,Factura,Pedido,20364
18007554,1624.82,18/10/18,ANTONIO LIMONES,Factura,Pedido,20364
18007555,134.93,18/10/18,ANTONIO LIMONES,Factura,Pedido,20464
18007556,114.07,18/10/18,ANTONIO LIMONES,Factura,Pedido,20446
18007557,40.50,18/10/18,ANTONIO LIMONES,Factura,Pedido,20566
18007558,209.80,18/10/18,ANTONIO LIMONES,Factura,Pedido,20445
18007559,98.79,18/10/18,ANTONIO LIMONES,Factura,Pedido,20618
18007560,633.53,18/10/18,ANTONIO LIMONES,Factura,Pedido,20544
18007561,169.17,18/10/18,ANTONIO LIMONES,Factura,Pedido,17981
18007562,344.98,18/10/18,ANTONIO LIMONES,Factura,Pedido,17981
18007563,24.50,18/10/18,ANTONIO LIMONES,Factura,Pedido,19275
18007564,25.75,18/10/18,ANTONIO LIMONES,Factura,Pedido,20392
18007565,429.77,18/10/18,ANTONIO LIMONES,Factura,Pedido,20477
18007566,75.25,18/10/18,ANTONIO LIMONES,Factura,Pedido,20461
18007568,595.63,18/10/18,ANTONIO LIMONES,Factura,Pedido,20735
18003473,21.00,24/05/18,ANTONIO LIMONES,Factura,Pedido,17251
18003472,16.46,24/05/18,ANTONIO LIMONES,Factura,Pedido,17136
18003471,100.20,24/05/18,ANTONIO LIMONES,Factura,Pedido,20389
18003470,172.39,24/05/18,ANTONIO LIMONES,Factura,Pedido,20393
18003469,80.78,24/05/18,ANTONIO LIMONES,Factura,Pedido,18990
18003468,65.50,24/05/18,ANTONIO LIMONES,Factura,Pedido,20523
18003467,57.35,24/05/18,ANTONIO LIMONES,Factura,Pedido,17969
18003466,64.67,24/05/18,ANTONIO LIMONES,Factura,Pedido,19519
18003465,27.50,24/05/18,ANTONIO LIMONES,Factura,Pedido,20555
18003464,574.03,24/05/18,ANTONIO LIMONES,Factura,Pedido,19842
18003463,19.65,24/05/18,ANTONIO LIMONES,Factura,Pedido,19933
18003462,140.36,24/05/18,ANTONIO LIMONES,Factura,Pedido,18505
18003461,349.44,24/05/18,ANTONIO LIMONES,Factura,Pedido,20606
18003460,50.37,24/05/18,ANTONIO LIMONES,Factura,Pedido,18294
18003459,84.16,24/05/18,ANTONIO LIMONES,Factura,Pedido,20562
18003458,210.22,24/05/18,ANTONIO LIMONES,Factura,Pedido,20368
18003457,44.32,24/05/18,ANTONIO LIMONES,Factura,Pedido,20514
18003456,411.66,24/05/18,ANTONIO LIMONES,Factura,Pedido,20472
18003455,22.14,24/05/18,ANTONIO LIMONES,Factura,Pedido,20492
18003454,79.43,24/05/18,ANTONIO LIMONES,Factura,Pedido,20585
18003453,65.91,24/05/18,ANTONIO LIMONES,Factura,Pedido,20461
18003452,115.67,24/05/18,ANTONIO LIMONES,Factura,Pedido,20477
18007393,12.04,11/10/18,ANTONIO LIMONES,Factura,Pedido,17372
18007394,140.26,11/10/18,ANTONIO LIMONES,Factura,Pedido,20132
18007395,9.43,11/10/18,ANTONIO LIMONES,Factura,Pedido,18725
18007396,615.39,11/10/18,ANTONIO LIMONES,Factura,Pedido,20088
18007397,49.00,11/10/18,ANTONIO LIMONES,Factura,Pedido,20418
18007398,24.92,11/10/18,ANTONIO LIMONES,Factura,Pedido,20134
18007399,3455.68,11/10/18,ANTONIO LIMONES,Factura,Pedido,20342
18007400,61.37,11/10/18,ANTONIO LIMONES,Factura,Pedido,18761
18007401,606.16,11/10/18,ANTONIO LIMONES,Factura,Pedido,20489
18007402,584.56,11/10/18,ANTONIO LIMONES,Factura,Pedido,20489
18007403,1429.53,11/10/18,ANTONIO LIMONES,Factura,Pedido,20489
18007404,807.85,11/10/18,ANTONIO LIMONES,Factura,Pedido,20489
18007405,1112.34,11/10/18,ANTONIO LIMONES,Factura,Pedido,20489
18007406,234.50,11/10/18,ANTONIO LIMONES,Factura,Pedido,20117
18003678,124.11,31/05/18,ANTONIO LIMONES,Factura,Pedido,18818
18003677,690.89,31/05/18,ANTONIO LIMONES,Factura,Pedido,17916
18003676,11.06,31/05/18,ANTONIO LIMONES,Factura,Pedido,20370
18003675,314.94,31/05/18,ANTONIO LIMONES,Factura,Pedido,17693
18003674,16.80,31/05/18,ANTONIO LIMONES,Factura,Pedido,20460
18003673,7.17,31/05/18,ANTONIO LIMONES,Factura,Pedido,20396
18003672,991.13,31/05/18,ANTONIO LIMONES,Factura,Pedido,19148
18007370,67.30,11/10/18,ANTONIO LIMONES,Factura,Pedido,19842
18007371,35.93,11/10/18,ANTONIO LIMONES,Factura,Pedido,19519
18007372,700.11,11/10/18,ANTONIO LIMONES,Factura,Pedido,17969
18007373,62.40,11/10/18,ANTONIO LIMONES,Factura,Pedido,20523
18007374,18.74,11/10/18,ANTONIO LIMONES,Factura,Pedido,18990
18007375,100.18,11/10/18,ANTONIO LIMONES,Factura,Pedido,20393
18007376,432.45,11/10/18,ANTONIO LIMONES,Factura,Pedido,17059
18007377,954.37,11/10/18,ANTONIO LIMONES,Factura,Pedido,19152
18007378,288.94,11/10/18,ANTONIO LIMONES,Factura,Pedido,20389
18007379,59.92,11/10/18,ANTONIO LIMONES,Factura,Pedido,17251
18007380,574.80,11/10/18,ANTONIO LIMONES,Factura,Pedido,20509
18007381,119.07,11/10/18,ANTONIO LIMONES,Factura,Pedido,20396
18007382,837.85,11/10/18,ANTONIO LIMONES,Factura,Pedido,20460
18007383,882.32,11/10/18,ANTONIO LIMONES,Factura,Pedido,17916
18007384,56.86,11/10/18,ANTONIO LIMONES,Factura,Pedido,18818
18007385,237.00,11/10/18,ANTONIO LIMONES,Factura,Pedido,20506
18007386,665.82,11/10/18,ANTONIO LIMONES,Factura,Pedido,17495
18007387,20.46,11/10/18,ANTONIO LIMONES,Factura,Pedido,20700
18007388,40.11,11/10/18,ANTONIO LIMONES,Factura,Pedido,20700
18007389,68.38,11/10/18,ANTONIO LIMONES,Factura,Pedido,20214
18007390,139.92,11/10/18,ANTONIO LIMONES,Factura,Pedido,20486
18007392,59.29,11/10/18,ANTONIO LIMONES,Factura,Pedido,20564
18003649,17.49,31/05/18,ANTONIO LIMONES,Factura,Pedido,20585
18003648,64.53,31/05/18,ANTONIO LIMONES,Factura,Pedido,20461
18003647,100.54,31/05/18,ANTONIO LIMONES,Factura,Pedido,20477
18003646,110.61,31/05/18,ANTONIO LIMONES,Factura,Pedido,19275
18003645,8.87,31/05/18,ANTONIO LIMONES,Factura,Pedido,17981
18003644,51.18,31/05/18,ANTONIO LIMONES,Factura,Pedido,20544
18003643,28.38,31/05/18,ANTONIO LIMONES,Factura,Pedido,20445
18003642,75.36,31/05/18,ANTONIO LIMONES,Factura,Pedido,20566
18003641,631.93,31/05/18,ANTONIO LIMONES,Factura,Pedido,20446
18003640,474.54,31/05/18,ANTONIO LIMONES,Factura,Pedido,20464
18003639,514.52,31/05/18,ANTONIO LIMONES,Factura,Pedido,20364
18004883,55.82,12/07/18,ANTONIO LIMONES,Factura,Pedido,20370
18004884,16.65,12/07/18,ANTONIO LIMONES,Factura,Pedido,17916
18004885,225.60,12/07/18,ANTONIO LIMONES,Factura,Pedido,20506
18004886,1173.43,12/07/18,ANTONIO LIMONES,Factura,Pedido,18307
18004887,49.76,12/07/18,ANTONIO LIMONES,Factura,Pedido,20453
18004888,22.95,12/07/18,ANTONIO LIMONES,Factura,Pedido,18208
18004889,236.71,12/07/18,ANTONIO LIMONES,Factura,Pedido,20628
18004890,218.02,12/07/18,ANTONIO LIMONES,Factura,Pedido,20700
18004891,543.97,12/07/18,ANTONIO LIMONES,Factura,Pedido,17824
18004892,81.98,12/07/18,ANTONIO LIMONES,Factura,Pedido,19698
18004893,202.41,12/07/18,ANTONIO LIMONES,Factura,Pedido,18296
18003671,66.34,31/05/18,ANTONIO LIMONES,Factura,Pedido,20509
18003670,771.38,31/05/18,ANTONIO LIMONES,Factura,Pedido,17251
18003669,60.15,31/05/18,ANTONIO LIMONES,Factura,Pedido,17136
18003668,347.77,31/05/18,ANTONIO LIMONES,Factura,Pedido,20389
18003667,128.68,31/05/18,ANTONIO LIMONES,Factura,Pedido,19152
18003666,19.95,31/05/18,ANTONIO LIMONES,Factura,Pedido,20393
18003665,167.59,31/05/18,ANTONIO LIMONES,Factura,Pedido,17969
18003664,367.18,31/05/18,ANTONIO LIMONES,Factura,Pedido,20484
18003663,82.50,31/05/18,ANTONIO LIMONES,Factura,Pedido,20541
18003662,19.57,31/05/18,ANTONIO LIMONES,Factura,Pedido,19519
18003661,365.33,31/05/18,ANTONIO LIMONES,Factura,Pedido,20555
18003660,284.59,31/05/18,ANTONIO LIMONES,Factura,Pedido,19842
18003659,8515.84,31/05/18,ANTONIO LIMONES,Factura,Pedido,18954
18003658,26.82,31/05/18,ANTONIO LIMONES,Factura,Pedido,19933
18003657,28.56,31/05/18,ANTONIO LIMONES,Factura,Pedido,18505
18003656,56.36,31/05/18,ANTONIO LIMONES,Factura,Pedido,17805
18003655,791.98,31/05/18,ANTONIO LIMONES,Factura,Pedido,18294
18003654,374.13,31/05/18,ANTONIO LIMONES,Factura,Pedido,20368
18003653,57.00,31/05/18,ANTONIO LIMONES,Factura,Pedido,20172
18003652,41.10,31/05/18,ANTONIO LIMONES,Factura,Pedido,20514
18003651,28.27,31/05/18,ANTONIO LIMONES,Factura,Pedido,20472
18003650,328.81,31/05/18,ANTONIO LIMONES,Factura,Pedido,20492
18006739,848.50,20/09/18,ANTONIO LIMONES,Factura,Pedido,20509
18006738,12.77,20/09/18,ANTONIO LIMONES,Factura,Pedido,20389
18006737,294.03,20/09/18,ANTONIO LIMONES,Factura,Pedido,19152
18006736,289.43,20/09/18,ANTONIO LIMONES,Factura,Pedido,18990
18006735,225.65,20/09/18,ANTONIO LIMONES,Factura,Pedido,20523
18006734,423.57,20/09/18,ANTONIO LIMONES,Factura,Pedido,19519
18006733,3969.27,20/09/18,ANTONIO LIMONES,Factura,Pedido,20555
18006732,199.96,20/09/18,ANTONIO LIMONES,Factura,Pedido,19842
18006731,82.84,20/09/18,ANTONIO LIMONES,Factura,Pedido,20721
18006730,637.63,20/09/18,ANTONIO LIMONES,Factura,Pedido,19933
18006729,454.33,20/09/18,ANTONIO LIMONES,Factura,Pedido,20271
18006728,157.65,20/09/18,ANTONIO LIMONES,Factura,Pedido,20494
18006727,196.51,20/09/18,ANTONIO LIMONES,Factura,Pedido,18294
18006726,60.78,20/09/18,ANTONIO LIMONES,Factura,Pedido,20466
18006725,120.19,20/09/18,ANTONIO LIMONES,Factura,Pedido,20363
18006724,35.60,20/09/18,ANTONIO LIMONES,Factura,Pedido,20368
18006723,450.83,20/09/18,ANTONIO LIMONES,Factura,Pedido,20172
18006722,811.30,20/09/18,ANTONIO LIMONES,Factura,Pedido,20685
18006721,20.31,20/09/18,ANTONIO LIMONES,Factura,Pedido,20585
18006921,233.07,27/09/18,ANTONIO LIMONES,Factura,Pedido,20464
18006922,53.15,27/09/18,ANTONIO LIMONES,Factura,Pedido,20446
18004450,1997.41,28/06/18,ANTONIO LIMONES,Factura,Pedido,20514
18004449,136.83,28/06/18,ANTONIO LIMONES,Factura,Pedido,20472
18004448,44.59,28/06/18,ANTONIO LIMONES,Factura,Pedido,20461
18004447,62.78,28/06/18,ANTONIO LIMONES,Factura,Pedido,19275
18004446,420.32,28/06/18,ANTONIO LIMONES,Factura,Pedido,18663
18004445,260.45,28/06/18,ANTONIO LIMONES,Factura,Pedido,20544
18004444,409.90,28/06/18,ANTONIO LIMONES,Factura,Pedido,20618
18004443,208.25,28/06/18,ANTONIO LIMONES,Factura,Pedido,20566
18004442,2302.18,28/06/18,ANTONIO LIMONES,Factura,Pedido,20446
18004441,9.10,28/06/18,ANTONIO LIMONES,Factura,Pedido,20464
18004440,193.04,28/06/18,ANTONIO LIMONES,Factura,Pedido,20364
18004431,365.36,25/06/18,ANTONIO LIMONES,Factura,Pedido,17372
18006749,43.18,20/09/18,ANTONIO LIMONES,Factura,Pedido,19698
18006748,497.80,20/09/18,ANTONIO LIMONES,Factura,Pedido,17824
18006747,284.86,20/09/18,ANTONIO LIMONES,Factura,Pedido,20700
18006746,71.23,20/09/18,ANTONIO LIMONES,Factura,Pedido,20501
18006745,142.29,20/09/18,ANTONIO LIMONES,Factura,Pedido,20369
18006744,74.81,20/09/18,ANTONIO LIMONES,Factura,Pedido,17916
18006743,284.59,20/09/18,ANTONIO LIMONES,Factura,Pedido,17693
18006742,1237.14,20/09/18,ANTONIO LIMONES,Factura,Pedido,20023
18006741,89.00,20/09/18,ANTONIO LIMONES,Factura,Pedido,20396
18006740,204.57,20/09/18,ANTONIO LIMONES,Factura,Pedido,19148
18006945,242.97,27/09/18,ANTONIO LIMONES,Factura,Pedido,20389
18006946,605.67,27/09/18,ANTONIO LIMONES,Factura,Pedido,19148
